index,project,noOfBedRoom,propertyType,district,rent,mean_areaSqft,lat,long,rentCategory
2234,SUNFLOWER GRANDEUR,3,Private Condominium,14.0,4900.0,1050.0,1.3161366697611552,103.89056172006786,Average
2235,SUNFLOWER VIEW,3,Private Condominium,14.0,4333.333333333333,1050.0,1.312955932475654,103.8883914846972,Low
2237,SUNGLADE,3,Private Condominium,19.0,4957.142857142857,1192.857142857143,1.3490352857513968,103.87103078130208,Average
2240,SUNHAVEN,3,Private Condominium,16.0,4200.0,1250.0,1.3480805132437288,103.96216340540846,Low
2241,SUNNY PALMS,3,Private Condominium,15.0,4500.0,1050.0,1.317525010341391,103.91076265059148,Average
2243,SUNRISE GARDENS,3,Private Condominium,28.0,3750.0,1250.0,1.3900838798437565,103.857225445746,Low
2247,SUNSHINE PLAZA,3,Private Condominium,7.0,6400.0,1516.6666666666667,1.300387295015036,103.85060073869134,High
2249,SUNSTONE RESIDENCES,3,Private Condominium,14.0,3700.0,950.0,1.3257946105618732,103.90912443085423,Low
2250,SUNVILLE,3,Private Condominium,12.0,4078.5714285714284,1135.7142857142858,1.3273939719142234,103.86414912090804,Low
2251,SURREY COURT,3,Private Condominium,11.0,4800.0,1150.0,1.3158738948878586,103.84222676183978,Average
2253,SYCAMORE TREE,3,Private Condominium,15.0,4150.0,850.0,1.3074951711351424,103.90340460090394,Low
2256,SYMPHONY HEIGHTS,3,Private Condominium,21.0,4760.0,1400.0,1.356660114913395,103.76694820963266,Average
2258,SYMPHONY SUITES,3,Private Condominium,27.0,3808.6666666666665,850.0,1.4356967439930548,103.84440616506838,Low
2264,TANAMERA CREST,3,Private Condominium,16.0,4083.3333333333335,1166.6666666666667,1.332839238341797,103.94247743887914,Low
2266,TANGERINE GROVE,3,Private Condominium,19.0,4700.0,1150.0,1.3498949409437184,103.88079743415436,Average
2267,TANGLIN HILL CONDOMINIUM,3,Private Condominium,10.0,5700.0,1450.0,1.3023330970626217,103.817713492782,High
2270,TANGLIN PARK,3,Private Condominium,10.0,7547.368421052632,1550.0,1.3002406167022784,103.81537882941274,Extreme
2273,TANGLIN REGENCY,3,Private Condominium,10.0,6133.333333333333,1150.0,1.2920189380333589,103.81652075567816,High
2274,TANGLIN RESIDENCES,3,Private Condominium,10.0,9600.0,1350.0,1.3059312278499795,103.82416697788634,Extreme
2277,TANGLIN VIEW,3,Private Condominium,3.0,5775.0,1187.5,1.2921110548157124,103.81736909868148,High
2279,TANJONG PAGAR COMPLEX,3,Private Condominium,2.0,4974.0,2100.0,1.2714980894956762,103.84225981439462,Average
2282,TANJONG RIA CONDOMINIUM,3,Private Condominium,15.0,4971.428571428572,1278.5714285714287,1.296533732089559,103.8743876789486,Average
2285,TERESA VILLE,3,Private Condominium,4.0,5766.666666666667,1950.0,1.2760812589553407,103.82408802173651,High
2288,TERRASSE,3,Private Condominium,19.0,5133.333333333333,1266.6666666666667,1.3685329848570826,103.8769965286019,Average
2291,TERRENE AT BUKIT TIMAH,3,Private Condominium,21.0,5280.0,1190.0,1.3416587217723397,103.77039404252416,High
2294,THE ABERDEEN,3,Private Condominium,12.0,5000.0,1350.0,1.3254732846328736,103.86544285213776,Average
2296,THE ACACIAS,3,Private Condominium,13.0,4500.0,1350.0,1.3444851257715416,103.86833559985652,Average
2298,THE ALCOVE,3,Private Condominium,14.0,4220.0,1300.0,1.3140567135630783,103.88407542496196,Low
2301,THE ALPS RESIDENCES,3,Private Condominium,18.0,4666.666666666667,983.3333333333334,1.3546986605505518,103.9297886673918,Average
2305,THE AMBRA,3,Private Condominium,15.0,4600.0,1250.0,1.3170216640683887,103.9125178361972,Average
2306,THE AMERY,3,Private Condominium,15.0,5600.0,1350.0,1.311998365422424,103.90856858563478,High
2308,THE AMORE,3,Executive Condominium,19.0,4075.0,950.0,1.3987808576222516,103.9128826677045,Low
2311,THE ANCHORAGE,3,Private Condominium,3.0,6129.166666666667,1633.3333333333333,1.2897207661605965,103.80492166671525,High
2314,THE ANSLEY,3,Private Condominium,11.0,5400.0,1350.0,1.32318965346164,103.84890781123416,High
2317,THE ANTARES,3,Private Condominium,14.0,4800.0,650.0,1.325760324583929,103.88368862071076,Average
2319,THE ARC AT DRAYCOTT,3,Private Condominium,10.0,7714.285714285715,1278.5714285714287,1.3092917510633213,103.83095193827168,Extreme
2321,THE ARIEL,3,Private Condominium,15.0,3900.0,950.0,1.3158750985841547,103.90291926261442,Low
2323,THE ARMADALE,3,Private Condominium,11.0,5700.0,1950.0,1.318634274276152,103.84019553714964,High
2327,THE ARTE,3,Private Condominium,12.0,6100.0,1510.0,1.3284436106513713,103.84233743632392,High
2329,THE ASANA,3,Private Condominium,10.0,5500.0,850.0,1.321960357431739,103.81112989398014,High
2332,THE ASTON,3,Private Condominium,10.0,7250.0,1850.0,1.2959980894087328,103.82979624666748,Extreme
2334,THE AXIS,3,Private Condominium,11.0,5350.0,1150.0,1.3245557177363332,103.85003508723442,High
2335,THE AZURE,3,Private Condominium,4.0,9860.0,1710.0,1.251451915482208,103.84794658485023,Extreme
2339,THE BALMORAL SPRING,3,Private Condominium,10.0,5700.0,1150.0,1.3154039397608743,103.83420734578732,High
2340,THE BAYCOURT,3,Private Condominium,16.0,3600.0,1250.0,1.3157080627188027,103.94146918772653,Low
2342,THE BAYRON,3,Private Condominium,9.0,7450.0,1575.0,1.297739660494415,103.83761146715754,Extreme
2344,THE BAYSHORE,3,Private Condominium,16.0,4965.0,1230.0,1.3126703434527776,103.93938833761544,Average
2347,THE BEACON,3,Private Condominium,2.0,9000.0,2250.0,1.2759436683081822,103.84040148217872,Extreme
2349,THE BEAUMONT,3,Private Condominium,9.0,6350.0,1816.6666666666667,1.2991118671157365,103.83632316321274,High
2350,THE BECCAGAYLE,3,Private Condominium,15.0,5000.0,1350.0,1.3096959767886096,103.90939764494608,Average
2351,THE BELLEFORTE,3,Private Condominium,12.0,4300.0,1450.0,1.3271850418810311,103.84521596238346,Low
2353,THE BELVEDERE,3,Private Condominium,15.0,6266.666666666667,1333.3333333333333,1.2973322206217055,103.88759110933206,High
2355,THE BENCOOLEN,3,Private Condominium,7.0,5875.0,1050.0,1.301748628757642,103.85342848285045,High
2357,THE BERTH BY THE COVE,3,Private Condominium,4.0,8420.0,1650.0,1.2491461005991948,103.8462629941938,Extreme
2360,THE BEVERLY,3,Private Condominium,21.0,6050.0,2200.0,1.3389361303878462,103.76730279461076,High
2363,THE BLOSSOMVALE,3,Private Condominium,21.0,6300.0,1250.0,1.336806821625214,103.78290546670569,High
2365,THE BOTANIC ON LLOYD,3,Private Condominium,9.0,12066.666666666666,2050.0,1.296876582706124,103.8393100440868,Extreme
2366,THE BOULEVARD RESIDENCE,3,Private Condominium,10.0,12166.666666666666,2050.0,1.3039984305020864,103.82882195080995,Extreme
2372,THE BROWNSTONE,3,Executive Condominium,27.0,4246.111111111111,916.6666666666666,1.4452664996800215,103.8272589084873,Low
2376,THE CALLISTA,3,Private Condominium,12.0,3200.0,1150.0,1.3275810248706703,103.86289810616177,Low
2377,THE CALROSE,3,Private Condominium,26.0,5333.333333333333,1583.3333333333333,1.3823382225946432,103.8363500657177,High
2378,THE CALYPSO,3,Private Condominium,16.0,3950.0,1150.0,1.315319394170146,103.94344386527952,Low
2379,THE CANOPY,3,Executive Condominium,27.0,4900.0,1250.0,1.423854448819177,103.84842015171178,Average
2382,THE CAPE,3,Private Condominium,15.0,7500.0,1150.0,1.3003889446051833,103.90126408750606,Extreme
2385,THE CASCADIA,3,Private Condominium,21.0,5625.0,1225.0,1.3338900689028412,103.78760467735692,High
2387,THE CASSANDRA,3,Private Condominium,5.0,5500.0,1350.0,1.2769426938305408,103.7931273072924,High
2390,THE CENTREN,3,Private Condominium,14.0,5500.0,950.0,1.3138586538324624,103.88363793047026,High
2394,THE CENTRIS,3,Private Condominium,22.0,5638.235294117647,1208.8235294117646,1.33999771141999,103.70568060688224,High
2396,THE CHAMPAGNE,3,Private Condominium,14.0,4500.0,1150.0,1.318094803378676,103.9107496567242,Average
2397,THE CHERRYWOOD,3,Private Condominium,15.0,4000.0,850.0,1.3120307145745096,103.9141291617427,Low
2399,THE CHUAN,3,Private Condominium,19.0,6775.0,1400.0,1.3499375262614322,103.86050820968704,Extreme
2401,THE CITRINE,3,Private Condominium,12.0,4600.0,1150.0,1.3272652006906802,103.84323620227414,Average
2404,THE CLAYMORE,3,Private Condominium,9.0,13327.272727272728,2650.0,1.3091803678250171,103.83167102229623,Extreme
2406,THE CLAYTON,3,Private Condominium,10.0,6500.0,1850.0,1.3173315400659242,103.8294325177282,High
2408,THE CLEARWATER,3,Private Condominium,16.0,5050.0,1275.0,1.3373237397247104,103.93477376992352,Average
2410,THE CLEMENT CANOPY,3,Private Condominium,5.0,6078.571428571428,1021.4285714285714,1.3066102053834097,103.7686210483824,High
2414,THE COAST AT SENTOSA COVE,3,Private Condominium,4.0,12300.0,2287.5,1.2453421930612794,103.84361642636446,Extreme
2417,THE COLONNADE,3,Private Condominium,10.0,19875.0,>3000,1.2996773215820727,103.82751405657685,Extreme
2422,THE CORNWALL,3,Private Condominium,10.0,6200.0,1450.0,1.3125174356750355,103.80072663854058,High
2425,THE COSMOPOLITAN,3,Private Condominium,9.0,9025.0,1350.0,1.295579911881362,103.83217459068106,Extreme
2431,THE CREEK @ BUKIT,3,Private Condominium,21.0,4500.0,950.0,1.3386917817049735,103.76931768113288,Average
2434,THE CREST,3,Private Condominium,3.0,7530.0,1270.0,1.2932016259034853,103.82057670740456,Extreme
2437,THE CRITERION,3,Executive Condominium,27.0,4350.0,930.0,1.4187417969498275,103.84565937968586,Low
2441,THE DAIRY FARM,3,Private Condominium,23.0,6364.285714285715,2135.714285714286,1.3641315060635033,103.77006721648586,High
2442,THE DEW,3,Executive Condominium,23.0,4233.333333333333,1316.6666666666667,1.346245145396635,103.75617862743177,Low
2444,THE DRAYCOTT,3,Private Condominium,10.0,9070.0,2516.6666666666665,1.3117372048147613,103.83171932877148,Extreme
2446,THE EASTSIDE,3,Private Condominium,15.0,4400.0,1250.0,1.3054154125884074,103.90569829280402,Average
2449,THE EDEN AT TAMPINES,3,Executive Condominium,18.0,4133.333333333333,1050.0,1.3559596109670158,103.95916124053352,Low
2450,THE ELEGANCE @ CHANGI,3,Private Condominium,15.0,4100.0,1050.0,1.3162863678562702,103.90367634095723,Low
2451,THE ELYSIA,3,Private Condominium,12.0,4300.0,1150.0,1.3266476156105416,103.86204548384202,Low
2454,THE EQUATORIAL,3,Private Condominium,10.0,7650.0,1550.0,1.320227698689999,103.82476201205094,Extreme
2455,THE ESPARIS,3,Executive Condominium,18.0,4140.0,1190.0,1.3693551232848755,103.96010332388548,Low
2456,THE ESPIRA,3,Private Condominium,15.0,4000.0,1150.0,1.3124001104286145,103.91471820332391,Low
2458,THE ESTA,3,Private Condominium,15.0,6890.909090909091,1395.4545454545455,1.3023613858587395,103.89995197356812,Extreme
2461,THE ESTIVA,3,Private Condominium,5.0,4000.0,1150.0,1.28778452196309,103.77828048913784,Low
2462,THE ESTRELLA,3,Private Condominium,5.0,5087.5,1375.0,1.2899770646315802,103.77695556106016,Average
2465,THE ESTUARY,3,Private Condominium,27.0,4400.0,1350.0,1.411132974981002,103.83257518281498,Average
2467,THE FERNHILL,3,Private Condominium,10.0,7000.0,1650.0,1.3142629318543173,103.82591096186631,Extreme
2468,THE FLORAVALE,3,Executive Condominium,22.0,4782.631578947368,1392.1052631578948,1.3509607737501106,103.69769451193318,Average
2469,THE FLORIDA,3,Executive Condominium,19.0,3983.3333333333335,1266.6666666666667,1.3741364504441889,103.90058283172614,Low
2472,THE FOLIAGE,3,Private Condominium,5.0,5200.0,1100.0,1.2909382696014304,103.77397665613562,Average
2476,THE FORESTA @ MOUNT FABER,3,Private Condominium,4.0,6300.0,1550.0,1.2706854082623806,103.81414423088118,High
2479,THE GALE,3,Private Condominium,17.0,5375.0,1600.0,1.359132140184902,103.96651266402893,High
2482,THE GARDEN RESIDENCES,3,Private Condominium,19.0,4450.0,850.0,1.3659949840408705,103.86969879026884,Average
2484,THE GARDENS AT BISHAN,3,Private Condominium,20.0,5175.0,1237.5,1.364923002584285,103.83073216408545,Average
2492,THE GLADES,3,Private Condominium,16.0,5283.333333333333,966.6666666666666,1.3269950845103968,103.9478608915164,High
2496,THE GLYNDEBOURNE,3,Private Condominium,11.0,8185.714285714285,1507.142857142857,1.322140025853423,103.82366683062844,Extreme
2499,THE GRANGE,3,Private Condominium,10.0,12750.0,1750.0,1.3014248032596487,103.82418654042304,Extreme
2503,THE GREENWICH,3,Private Condominium,28.0,4500.0,1050.0,1.3867445149440647,103.86903117333176,Average
2504,THE HACIENDA,3,Private Condominium,15.0,4050.0,1550.0,1.3146195677851886,103.92696449479068,Low
2506,THE HELICONIA,3,Private Condominium,14.0,4000.0,1350.0,1.3262922739267102,103.9088272890095,Low
2513,THE HILLSIDE,3,Private Condominium,21.0,4488.888888888889,1361.111111111111,1.3526751913582102,103.76767936627364,Average
2514,THE HOLLAND COLLECTION,3,Private Condominium,10.0,8500.0,1950.0,1.308936109171167,103.8077441966376,Extreme
2516,THE HORIZON,3,Private Condominium,10.0,6766.666666666667,1550.0,1.294600555996671,103.82681334751088,Extreme
2519,THE IMPERIAL,3,Private Condominium,9.0,9020.0,1610.0,1.2946632386121844,103.84244600112224,Extreme
2521,THE INFINITI,3,Private Condominium,5.0,5288.888888888889,1327.7777777777778,1.318971021196605,103.75532770199678,High
2524,THE INFLORA,3,Private Condominium,17.0,4200.0,1050.0,1.3562009565807889,103.9662153814197,Low
2527,THE INSPIRA,3,Private Condominium,9.0,7316.666666666667,1483.3333333333333,1.291966355925888,103.83889669015934,Extreme
2529,THE INTERLACE,3,Private Condominium,4.0,8387.931034482759,1793.103448275862,1.282122601993491,103.8029469515348,Extreme
2534,THE JADE,3,Private Condominium,23.0,5025.0,1375.0,1.3490710626682263,103.74885305666902,Average
2537,THE LADYHILL,3,Private Condominium,10.0,12625.0,2675.0,1.310347950383273,103.82509257383288,Extreme
2541,THE LAKEFRONT RESIDENCES,3,Private Condominium,22.0,5595.652173913043,1206.5217391304348,1.3425284310883765,103.7192854557986,High
2545,THE LAKESHORE,3,Private Condominium,22.0,5348.684210526316,1155.2631578947369,1.3461764292166656,103.72278130926756,High
2548,THE LANAI,3,Private Condominium,23.0,4700.0,1100.0,1.356296589099292,103.76169206431211,Average
2550,THE LAURELS,3,Private Condominium,9.0,9020.0,1330.0,1.3048486411308151,103.83797214851398,Extreme
2555,THE LENOX,3,Private Condominium,14.0,4500.0,850.0,1.3185935503899733,103.91137901270696,Average
2558,THE LIGHT @ CAIRNHILL,3,Private Condominium,9.0,9150.0,1600.0,1.306366210309146,103.8383542891612,Extreme
2560,THE LINC,3,Private Condominium,11.0,6100.0,1250.0,1.3148672151561926,103.84265218275011,High
2561,THE LINCOLN MODERN,3,Private Condominium,11.0,7000.0,1450.0,1.3152689119756698,103.84300546533592,Extreme
2564,THE LINE @ TANJONG RHU,3,Private Condominium,15.0,6450.0,1400.0,1.2984848007004477,103.88448243855323,High
2565,THE LINEAR,3,Private Condominium,23.0,4928.571428571428,1364.2857142857142,1.37546734234761,103.76292982724318,Average
2567,THE LOFT,3,Private Condominium,10.0,9000.0,1450.0,1.3072227820096345,103.82219594120288,Extreme
2572,THE LUXURIE,3,Private Condominium,19.0,4071.0,1050.0,1.3889218077779704,103.89651981667564,Low
2574,THE MADEIRA,3,Private Condominium,23.0,4580.0,1350.0,1.3568905553206485,103.74960350661692,Average
2576,THE MAKENA,3,Private Condominium,15.0,5636.8421052631575,1402.6315789473683,1.296783412864583,103.89412778097967,High
2578,THE MARBELLA,3,Private Condominium,10.0,8433.333333333334,2016.6666666666667,1.3143740176099576,103.7779360546822,Extreme
2581,THE MARQUE @ IRRAWADDY,3,Private Condominium,12.0,4500.0,1100.0,1.325958687696653,103.84604560641849,Average
2584,THE MAYFAIR,3,Private Condominium,22.0,4767.090909090909,1204.5454545454545,1.3461886237448866,103.733526212644,Average
2586,THE MAYLEA,3,Private Condominium,5.0,6400.0,1750.0,1.2804561115030748,103.785397584938,High
2588,THE MEDLEY,3,Private Condominium,15.0,6000.0,1650.0,1.3170439708400898,103.9113205766804,High
2591,THE MERASAGA,3,Private Condominium,10.0,7360.0,1350.0,1.3115254736780733,103.7971900322016,Extreme
2596,THE METROPOLITAN CONDOMINIUM,3,Private Condominium,3.0,6844.444444444444,1405.5555555555557,1.290545350670614,103.81594138453988,Extreme
2601,THE MEYERISE,3,Private Condominium,15.0,7250.0,1330.0,1.2961205916276688,103.8928552489064,Extreme
2605,THE MIDAS,3,Private Condominium,14.0,3800.0,1350.0,1.3128228706619989,103.88617484769983,Low
2608,THE MILTONIA RESIDENCES,3,Private Condominium,27.0,4328.571428571428,1235.7142857142858,1.4167522066755236,103.8490077168589,Low
2611,THE MINTON,3,Private Condominium,19.0,5221.428571428572,1371.4285714285713,1.3515025471949815,103.8818795378706,Average
2614,THE MKZ,3,Private Condominium,9.0,5200.0,650.0,1.3064457578882565,103.8465299129184,Average
2619,THE MONTANA,3,Private Condominium,10.0,5750.0,1150.0,1.296293714053775,103.8291427522248,High
2620,THE MORNINGSIDE,3,Private Condominium,9.0,8500.0,1925.0,1.2953313539202571,103.83592126881152,Extreme
2623,THE NAUTICAL,3,Private Condominium,27.0,3808.3333333333335,1066.6666666666667,1.442228717867142,103.82442639131042,Low
2625,THE NEXUS,3,Private Condominium,21.0,6075.0,1275.0,1.3338248133621295,103.78654527484548,High
2628,THE OCEANFRONT @ SENTOSA COVE,3,Private Condominium,4.0,10277.777777777777,1911.111111111111,1.244468647832932,103.84247009545876,Extreme
2633,THE ORANGE GROVE,3,Private Condominium,10.0,13500.0,2462.5,1.3136760557255485,103.82632768433952,Extreme
2635,THE ORCHARD RESIDENCES,3,Private Condominium,9.0,16875.0,1962.5,1.3037846305005096,103.83164419812312,Extreme
2643,THE PALETTE,3,Private Condominium,18.0,4590.909090909091,1095.4545454545455,1.370208683389725,103.943789630079,Average
2645,THE PALLADIUM,3,Private Condominium,15.0,4900.0,1250.0,1.303271522905904,103.90383594836828,Average
2648,THE PANORAMA,3,Private Condominium,20.0,5240.0,1070.0,1.3754409813353237,103.83437632592008,High
2652,THE PARC CONDOMINIUM,3,Private Condominium,5.0,6080.0,1305.0,1.3108220740717698,103.76265630921856,High
2655,THE PATERSON,3,Private Condominium,9.0,8800.0,1450.0,1.300394726246683,103.83051846446452,Extreme
2662,THE PEAK@BALMEG,3,Private Condominium,5.0,6718.75,1700.0,1.2823981814279164,103.78389023108316,Extreme
2665,THE PEARL @ MOUNT FABER,3,Private Condominium,4.0,6450.0,1350.0,1.2704249092538014,103.8246547713318,High
2666,THE PETALS,3,Private Condominium,23.0,4075.0,1275.0,1.353064420291903,103.76074813864923,Low
2670,THE PIER AT ROBERTSON,3,Private Condominium,9.0,8675.0,1950.0,1.2913483661812757,103.840628643538,Extreme
2675,THE POIZ RESIDENCES,3,Private Condominium,13.0,6655.555555555556,1072.2222222222222,1.3316207087767893,103.86708465797642,High
2677,THE PRINCETON,3,Private Condominium,10.0,3200.0,1050.0,1.3165832160850697,103.83263568037246,Low
2680,THE PROMENADE@PELIKAT,3,Private Condominium,19.0,4000.0,950.0,1.3553778270852908,103.8877988203652,Low
2681,THE QUAYSIDE,3,Private Condominium,9.0,7125.0,1400.0,1.2900307402489182,103.8392307869532,Extreme
2684,THE QUINTET,3,Executive Condominium,23.0,4233.333333333333,1283.3333333333333,1.399286146318466,103.75054692243884,Low
2685,THE RAINFOREST,3,Executive Condominium,23.0,4175.0,1050.0,1.383179819993302,103.74878765895946,Low
2688,THE RAINTREE,3,Private Condominium,21.0,5154.545454545455,1331.8181818181818,1.3481975872308585,103.7746065918778,Average
2690,THE REGALIA,3,Private Condominium,9.0,5428.571428571428,1250.0,1.2952599459658856,103.83697024674376,High
2692,THE REGENCY AT TIONG BAHRU,3,Private Condominium,3.0,7133.333333333333,1250.0,1.2822223191577269,103.8300383341761,Extreme
2695,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,3,Private Condominium,4.0,10925.0,1775.0,1.246569351768106,103.84299528721084,Extreme
2698,THE RICHMOND,3,Private Condominium,12.0,4700.0,1250.0,1.324878318573382,103.86435289400892,Average
2701,THE RISE @ OXLEY - RESIDENCES,3,Private Condominium,9.0,5700.0,883.3333333333334,1.2973523246543788,103.84325143508396,High
2702,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,3,Private Condominium,9.0,24500.0,2850.0,1.3079622873592736,103.8361187444954,Extreme
2704,THE RIVERINE BY THE PARK,3,Private Condominium,12.0,6400.0,1300.0,1.3097083391989113,103.8692915605404,High
2706,THE RIVERSIDE PIAZZA,3,Private Condominium,1.0,5000.0,1250.0,1.2884695578765295,103.843877908732,Average
2707,THE RIVERVALE,3,Executive Condominium,19.0,3983.3333333333335,1300.0,1.3810032133945696,103.89788816163605,Low
2710,THE ROCHESTER RESIDENCES,3,Private Condominium,5.0,8940.0,1870.0,1.3052629090457788,103.78842674154892,Extreme
2713,THE SAIL @ MARINA BAY,3,Private Condominium,1.0,8846.153846153846,1457.6923076923076,1.2808538021891474,103.85274261925152,Extreme
2718,THE SANTORINI,3,Private Condominium,18.0,3700.0,1150.0,1.3515884192529604,103.92822708659428,Low
2723,THE SCALA,3,Private Condominium,19.0,5937.5,1050.0,1.3502280205545367,103.86529028868831,High
2728,THE SEA VIEW,3,Private Condominium,15.0,7175.0,1366.6666666666667,1.301802794355924,103.90149646363528,Extreme
2732,THE SEAFRONT ON MEYER,3,Private Condominium,15.0,7840.0,1750.0,1.2974042887084605,103.88807460230971,Extreme
2735,THE SEAWIND,3,Private Condominium,15.0,6275.0,1150.0,1.3109872720197862,103.91479681306744,High
2738,THE SENSORIA,3,Private Condominium,27.0,3800.0,1150.0,1.4371663943709347,103.82478001335514,Low
2739,THE SERENADE @ HOLLAND,3,Private Condominium,10.0,7000.0,1550.0,1.3185173571467732,103.77992760026184,Extreme
2741,THE SERENNIA,3,Private Condominium,15.0,5750.0,1700.0,1.311323580538882,103.90630913484036,High
2744,THE SHELFORD,3,Private Condominium,11.0,5933.333333333333,1350.0,1.3256729477040985,103.81155696987314,High
2748,THE SHORE RESIDENCES,3,Private Condominium,15.0,6783.333333333333,1216.6666666666667,1.3032898175639884,103.9019021862065,Extreme
2753,THE SIERRA,3,Private Condominium,10.0,4500.0,1250.0,1.3181764329682584,103.78027613231254,Average
2756,THE SIXTH AVENUE RESIDENCES,3,Private Condominium,10.0,7650.0,1890.0,1.327417197571201,103.79265345882013,Extreme
2759,THE SKYWOODS,3,Private Condominium,23.0,4566.666666666667,950.0,1.3656559268912971,103.77134093571836,Average
2762,THE SOLITAIRE,3,Private Condominium,10.0,6600.0,1550.0,1.3147239944284828,103.82712990536868,High
2766,THE SORRENTO,3,Private Condominium,5.0,6000.0,1250.0,1.2956858173861527,103.76604385341504,High
2768,THE SOUND,3,Private Condominium,15.0,5000.0,1083.3333333333333,1.3097754157977766,103.91493329501178,Average
2770,THE SPECTRUM,3,Private Condominium,5.0,4633.333333333333,1150.0,1.2915335979865896,103.76864280995068,Average
2773,THE SPRINGBLOOM,3,Private Condominium,19.0,5600.0,1516.6666666666667,1.350794710494175,103.8624967731999,High
2776,THE STELLAR,3,Private Condominium,5.0,5800.0,1368.1818181818182,1.293894847583188,103.7679507791908,High
2779,THE STERLING,3,Private Condominium,21.0,5590.0,1440.0,1.3351470177486482,103.78192262816654,High
2782,THE SUITES AT CENTRAL,3,Private Condominium,9.0,8783.333333333334,1483.3333333333333,1.2985606211723488,103.83671901544736,Extreme
2784,THE SUMMIT,3,Private Condominium,16.0,4412.5,1350.0,1.3167871374331397,103.94073515539156,Average
2785,THE SUNNY SPRING,3,Private Condominium,14.0,4260.0,1123.3333333333333,1.3121325193086113,103.88951385992952,Low
2787,THE SUNSHINE,3,Private Condominium,19.0,4466.666666666667,1250.0,1.3462688422490652,103.8720360820374,Average
2788,THE TAMPINES TRILLIANT,3,Executive Condominium,18.0,4625.0,975.0,1.359250016187335,103.93992713559771,Average
2791,THE TANAMERA,3,Private Condominium,16.0,4791.666666666667,1450.0,1.327005319196244,103.94269132944386,Average
2794,THE TAPESTRY,3,Private Condominium,18.0,4825.0,950.0,1.353850794601947,103.928685045986,Average
2795,THE TATE RESIDENCES,3,Private Condominium,9.0,18000.0,2150.0,1.3083869709060585,103.83072679381962,Extreme
2799,THE TEMBUSU,3,Private Condominium,19.0,4325.0,1275.0,1.361458863153175,103.8894913247565,Low
2803,THE TERRACE,3,Executive Condominium,19.0,3900.0,1050.0,1.4012849492411927,103.91693318071624,Low
2806,THE TESSARINA,3,Private Condominium,10.0,7112.5,1587.5,1.332109781010572,103.78914787269022,Extreme
2812,THE TOPIARY,3,Executive Condominium,28.0,4333.333333333333,1050.0,1.3884740782635907,103.87176828174997,Low
2816,THE TRE VER,3,Private Condominium,13.0,6328.571428571428,1078.5714285714287,1.3365648244114658,103.86554751927696,High
2819,THE TRESOR,3,Private Condominium,10.0,6750.0,1450.0,1.3240887981353937,103.80697932117656,Extreme
2822,THE TREVOSE,3,Private Condominium,11.0,6200.0,1350.0,1.3229666638493236,103.82535539191603,High
2826,THE TRILINQ,3,Private Condominium,5.0,5545.454545454545,1022.7272727272727,1.31857363153609,103.7612085886042,High
2828,THE TRILLIUM,3,Private Condominium,9.0,11100.0,1750.0,1.2947001519672294,103.832536835604,Extreme
2832,THE TRIZON,3,Private Condominium,10.0,8183.333333333333,1872.2222222222222,1.317346407373811,103.7778070674731,Extreme
2836,THE TROPICA,3,Private Condominium,18.0,4380.0,1250.0,1.3488049389419643,103.9273541733968,Average
2846,THE VENUE RESIDENCES,3,Private Condominium,13.0,5766.666666666667,1216.6666666666667,1.3286094612144737,103.86923835850348,High
2850,THE VERANDAH RESIDENCES,3,Private Condominium,5.0,6250.0,1000.0,1.2793756319237088,103.7846777763978,High
2852,THE VERMONT ON CAIRNHILL,3,Private Condominium,9.0,8400.0,1450.0,1.309080250861946,103.83822046612885,Extreme
2857,THE VIEW @ MEYER,3,Private Condominium,15.0,8000.0,1650.0,1.2983093555726386,103.88710952898388,Extreme
2859,THE VINES,3,Private Condominium,14.0,6500.0,2250.0,1.3193216684140183,103.90792572688966,High
2863,THE VISION,3,Private Condominium,5.0,6337.5,1337.5,1.29815441603093,103.7643696616315,High
2865,THE VISIONAIRE,3,Executive Condominium,27.0,4000.0,983.3333333333334,1.4457104849915796,103.82581267275783,Low
2869,THE WARREN,3,Private Condominium,23.0,4650.0,1250.0,1.3866066827640142,103.74342555522588,Average
2874,THE WATERINA,3,Private Condominium,14.0,5157.142857142857,1321.4285714285713,1.3123994250855673,103.890232369548,Average
2877,THE WATERLINE,3,Private Condominium,19.0,3650.0,1200.0,1.3667511056447912,103.87617214393478,Low
2880,THE WHARF RESIDENCE,3,Private Condominium,9.0,8158.333333333333,1450.0,1.2931178288393463,103.84026687261056,Extreme
2882,THE WINDSOR,3,Private Condominium,20.0,5550.0,1900.0,1.356809151506848,103.827416516461,High
2885,THE WISTERIA,3,Private Condominium,27.0,4000.0,950.0,1.4180308429921784,103.84145675333066,Low
2888,THE YARDLEY,3,Private Condominium,19.0,5866.666666666667,1316.6666666666667,1.3476190963601016,103.87181305600258,High
2889,THOMSON 800,3,Private Condominium,11.0,5410.588235294118,1473.5294117647059,1.3411517745878274,103.83882017810112,High
2891,THOMSON EURO-ASIA,3,Private Condominium,11.0,6428.571428571428,1264.2857142857142,1.3179688729798125,103.84476632791171,High
2893,THOMSON GRAND,3,Private Condominium,20.0,5837.5,1375.0,1.3652281139616318,103.83021728859372,High
